ACACIA VALLEY,5,FESTIVA,100
24 X 48,,24481L,FIELD TILE LIGHT POLISHED,15.50,SF,9.41
12 X 24,,12241P,FIELD TILE UNPOLISHED,9.70,SF,5.46
24 X 24,,24241P,FIELD TILE UNPOLISHED,11.64,SF,5.61
24 X 48,,24481P,FIELD TILE UNPOLISHED,15.50,SF,6.29
FLOOR TRIM,,,,,,
6 X 12,,S36C9T1P,COVE BASE,20.00,PC,8.76
1 X 6,,SC36C9T1P,COVE BASE OUTCORNER,10.00,PC,7.81
TRIM,,,,,,
3 X 24,,S43F91L,BULLNOSE LIGHT POLISHED,14.00,PC,9.78
3 X 24,,S43F91P,BULLNOSE UNPOLISHED,14.00,PC,6.56
"",FORMULA GROUP 1 - COLORS
FM94,Axiom Silver
FM95,Intrsctn Antrac
FM96,Equation Grey
FM97,Roots Brown
FM98,Planes Taupe
FM99,Union Black
FORMULA,"#",GROUP 2,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24,,12241L,FIELD TILE LIGHT POLISHED,9.70,SF,8.19
24 X 24,,24241L,FIELD TILE LIGHT POLISHED,11.64,SF,8.25
24 X 48,,24481L,FIELD TILE LIGHT POLISHED,15.50,SF,11.14
12 X 24,,12241P,FIELD TILE UNPOLISHED,9.70,SF,5.73
24 X 24,,24241P,FIELD TILE UNPOLISHED,11.64,SF,5.85
24 X 48,,24481P,FIELD TILE UNPOLISHED,15.50,SF,6.96
FLOOR TRIM,,,,,,
6 X 12,,S36C9T1P,COVE BASE,20.00,PC,9.26
1 X 6,,SC36C9T1P,COVE BASE OUTCORNER,10.00,PC,8.21
TRIM,,,,,,
3 X 24,,S43F91L,BULLNOSE LIGHT POLISHED,14.00,PC,11.52
3 X 24,,S43F91P,BULLNOSE UNPOLISHED,14.00,PC,8.92
GAINESWOOD #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
6 X 24 6241PR,,FIELD TILE,15.00,SF,2.11
"",,GAINESWOOD  - COLORS
GW04,Pine,
GW05,Hickory,
GW06,Elm,
GW07,Walnut,
GEOMETRIC FUSION,"#",,Units/,U/M,Price
"",,,Carton,,
DECO,,,,,
8 X 8 88DECO1P,,FIELD TILE,9.00,PC,4.80
"",GEOMETRIC FUSION  - COLORS
GF01,Pearl
GF02,Obsidian
GF03,Graphite
GF04,Amber
GLEN ARBOR #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
6 X 26 6261P3,,FIELD TILE,16.65,SF,1.47
"",,GLEN ARBOR  - COLORS
GA01,Natural,
GA02,Brown,
GA03,Grey,
GRANITE #,NATURAL STONE TILE,,,,Units/,U/M,Price
"",,,,,Carton,,
LARGE FIELD TILE - 12 X 12,,,,,,,
12 X 12,G77112121M,,FLAMED,G771  Absolute Black,10.00,SF,6.97
12 X 12,G77112121U,,HONED,G771  Absolute Black,10.00,SF,7.15
12 X 12,G21512121L,,POLISHED,G215  New Ventian Gld,10.00,SF,7.61
12 X 12,G77112121L,,POLISHED,G771  Absolute Black,10.00,SF,7.37
12 X 12,G77212121L,,POLISHED,G772  Galaxy Black,10.00,SF,9.10
LARGE FIELD TILE - 12 X 24,,,,,,,
12 X 24,G77112241M,,FLAMED,G771  Absolute Black,10.00,SF,5.46
12 X 24,G28912241L,,POLISHED,G289  Tan Brown,10.00,SF,5.88
12 X 24,G77112241L,,POLISHED,G771  Absolute Black,10.00,SF,7.53
LARGE FIELD TILE - 18 X 18,,,,,,,
18 X 18,G7711818121L,,POLISHED,G771  Absolute Black,9.00,SF,9.09
18 X 18,G77218181L,,POLISHED,G772  Galaxy Black,9.00,SF,5.74
GRANITE RADIANCE,"#",GROUP 1,Units/,U/M,Price
"",,,Carton,,
GLASS MOSAIC,,,,,
5/8 X 5/8 5858MS1P,,MOSAIC,11.00,SH,20.05
"5/8"" 58RANDMS1P",,RANDOM LINEAR,11.00,SH,20.05
"",GRANITE RADIANCE GROUP 1 - COLORS
GR60,Kashmir Wht Bld
GR61,Absolute Blk Bl
GR62,Ubatuba Blend
GR63,Tropical Brn Bl
GR64,New Ven Gold Bl
GRANITE RADIANCE,"#",GROUP 2,Units/,U/M,Price
"",,,Carton,,
GLASS MOSAIC,,,,,
5/8 X 5/8 5858MS1P,,MOSAIC,11.00,SH,22.36
"5/8"" 58RANDMS1P",,RANDOM LINEAR,11.00,SH,22.36
HARMONIST #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 12 12121P,,FIELD TILE,14.55,SF,2.93
12 X 24 12241P,,FIELD TILE,11.64,SF,3.60
FLOOR TRIM,,,,,
4 X 12 S44C91P,,BULLNOSE,38.00,PC,3.62
6 X 12 S36C9T1P,,COVE BASE,28.00,PC,6.83
1 X 6 SC36C9T1P,,COVE BASE CORNER,10.00,PC,6.58
"",,HARMONIST  - COLORS
HM20,Serene,
HM21,Tranquil,
HM22,Bliss,
HM23,Composure,
HM24,Ambiance,
HM25,Aura,
HM26,Destiny,
HM27,Promise,
HM28,Haven,
HM29,Poise,
HM30,Celestia,
HM31,Rhythm,
HM32,Amity,
HM33,Serenade,
HM34,Peace,
HM35,Repose,
HAUT MONDE - STONE ATTACHE #,,Units/,U/M,Price
"",,Carton,,
FLOOR TILE,,,,
12 X 24 12241LK  *1 FIELD TILE POLISHED,,15.12,SF,5.33
12 X 12 12121PK  FIELD TILE UNPOLISHED,,12.22,SF,4.06
12 X 24 12241PK  *1 FIELD TILE UNPOLISHED,,15.12,SF,4.41
24 X 24 24241PK  *1 FIELD TILE UNPOLISHED,,15.20,SF,4.53
24 X 48 24481PK  *1 FIELD TILE UNPOLISHED,,15.26,SF,5.10
MOSAIC,,,,
12 X 12 22MS1P1  *2 MOSAIC,,10.00,SF,11.22
FLOOR TRIM,,,,
3 X 24 P43F91P1  *3 BULLNOSE UNPOLISHED,,10.00,PC,8.14
6 X 12 S36C9T1P  COVE BASE,,20.00,PC,8.93
1 X 6 SC36C9T1P  COVE BASE OUTCORNER,,10.00,PC,7.91
"",HAUT MONDE - STONE ATTACHE  - COLORS
HM03,Glitterati Grnt
HM04,Leisure Beige
HM05,Elite Grey
HM06,Empire Black
HM07,Aristocrat Crm
HM08,Nobility White
HEATHLAND #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 12 12121P2  *1,,FIELD TILE,11.00,SF,1.20
12 X 12 1212Z1P2,,FIELD TILE,15.52,SF,1.20
18 X 18 1818Z1P2,,FIELD TILE,17.44,SF,1.51
FLOOR TILE-SC & NW REGIONS,,,,,
18 X 18 18181P5  *2,,FIELD TILE,17.52,SF,1.51
WALL TILE,,,,,
3 X 6 36MOD1P2,,FIELD TILE,12.50,SF,4.42
6 X 6 661P2,,FIELD TILE,12.50,SF,2.58
9 X 12 9121P2  *3,,FIELD TILE,11.25,SF,2.83
WALL TRIM,,,,,
2 X 6 S42691P2,,BULLNOSE,100.00,PC,1.43
3 X 9 S43091P2  *3,,BULLNOSE,54.00,PC,2.29
6 X 6 S46691P2,,BULLNOSE,50.00,PC,2.54
2 X 2 SN42691P2,,BULLNOSE OUTCORNER,25.00,PC,1.43
3 X 3 SN43091P2  *3,,BULLNOSE OUTCORNER,32.00,PC,2.29
6 X 6 SCRL46691P2,,BULLNOSE OUTCORNER,50.00,PC,2.67
CONVENTIONAL CAP,,,,,
2 X 6 A42001P2,,RADIUS BULLNOSE,100.00,PC,2.00
2 X 2 AN42001P2,,RADIUS BULLNOSE OUTCORNER,20.00,PC,3.07
COUNTER RAIL,,,,,
2 X 6 26CRWL1P2  *3,,COUNTER RAIL,36.00,PC,3.37
2 X 2 22CRCN1P2  *3,,COUNTER RAIL OUTCORNER,24.00,PC,4.66
FLOOR TRIM,,,,,
3 X 12 P43C91P2,,BULLNOSE,22.00,PC,2.52
6 X 12 P36C9TB1P2,,COVE BASE,22.00,PC,6.00
1 X 6 PC36C9TB1P2,,COVE BASE OUTCORNER,15.00,PC,6.00
QUARTER ROUND,,,,,
1 X 6 A1061P2  *3,,QUARTER ROUND,152.00,PC,1.46
1 X 1 UC1061P2  *3,,QUARTER ROUND OUTCORNER,40.00,PC,2.32
"",HEATHLAND  - COLORS
HL01,White Rock
HL02,Raffia
HL03,Amber
HL04,Edgewood
HL05,Ashland
HEATHLAND #,DECOS AND MOSAICS,,,Units/,U/M,Price
"",,,,Carton,,
MOSAIC,,,,,,
2 X 2 22MS1P2,,BLEND,HL07  Sunrise,24.00,SF,4.53
"",,BLEND,HL08  Sunset,24.00,SF,4.53
FLOOR DECO,,,,,,
4 X 12 412DECO1P2,,BORDER,HL07  Sunrise,10.00,PC,6.00
"",,BORDER,HL08  Sunset,10.00,PC,6.00
MOSAIC TRIM,,,,,,
2 X 2 S886MS1P2,,BULLNOSE,HL07  Sunrise,108.00,LF,2.86
"",,BULLNOSE,HL08  Sunset,108.00,LF,2.86
WALL DECO,,,,,,
2 X 10 210DECO1P,,BORDER,HL09  Universal Wall,10.00,PC,9.28
HILL HOUSE #,,,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
6 X 36 6361PR,,FIELD TILE,13.05,SF,1.40
"",,HILL HOUSE  - COLORS
HH01,Natural,
HH02,Greige,
HH03,Teak,
HH04,Dark Brown,
IDYLLIC BLENDS #,,,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
11 X 11 2HEXMS1U,,HEX,11.40,SF,9.64
14 X 12 LNRANMS1U,,LINEAR RANDOM,14.40,SF,8.33
"",IDYLLIC BLENDS  - COLORS
IB01,Tranquil Snow
IB02,Sylvan Sunset
IB03,Rustic Eve
IB04,Serene Storm
ILLUMINARY #,LINERS,,,Units/,U/M,Price
"",,,,Carton,,
LINER,,,,,,
3/4 X 8 348BARLN1P,,,BAR LINER,60.00,PC,9.71
1 X 8 18CONLNR1P,,,CONVERGENT LINER,30.00,PC,9.71
1 X 8 18TWLNR1P,,,TWIST LINER,30.00,PC,9.71
"",,ILLUMINARY LINERS - COLORS
IL01,Icicle,
IL02,Dove,
IL03,Silverlight,
IL04,Sandbar,
IL05,Bronze,
IL06,Pewter,
ILLUMINARY #,MOSAICS,,,,Units/,U/M,Price
"",,,,,Carton,,
MOSAIC,,,,,,,
12 X 12 13ACCPM1P,,,ACCORDIAN,IL92  Kindle Blend,13.35,SF,20.78
"",,,ACCORDIAN,IL93  Serenata Blend,13.35,SF,20.78
"",,,ACCORDIAN,IL94  Wisp Blend,13.35,SF,20.78
"",,,ACCORDIAN,IL95  Illustrious Blend,13.35,SF,20.78
12 X 12 13HERRPM1P,,,HERRINGBONE,IL01  Icicle,13.80,SF,20.78
"",,,HERRINGBONE,IL03  Silverlight,13.80,SF,20.78
"",,,HERRINGBONE,IL04  Sandbar,13.80,SF,20.78
"",,,HERRINGBONE,IL06  Pewter,13.80,SF,20.78
12 X 12 13OSCPM1P,,,OSCILLATING,IL96  Allusion Blend,13.50,SF,20.78
"",,,OSCILLATING,IL97  Radiance Blend,13.50,SF,20.78
"",,,OSCILLATING,IL98  Topiary Blend,13.50,SF,20.78
"",,,OSCILLATING,IL99  Whisper Blend,13.50,SF,20.78
IMAGICA,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24,,12241LK  *1,FIELD TILE LIGHT POLISHED,15.12,SF,4.72
12 X 24,,12241PK  *1,FIELD TILE UNPOLISHED,15.12,SF,3.45
24 X 24,,24241PK  *1,FIELD TILE UNPOLISHED,15.20,SF,3.45
4 X 48,,4481P,FIELD TILE UNPOLISHED,7.74,SF,4.71
6 X 48,,6481PK  *1,FIELD TILE UNPOLISHED,15.12,SF,4.71
8 X 48,,8481PK  *1,FIELD TILE UNPOLISHED,15.18,SF,4.71
FLOOR TRIM,,,,,,
3 X 12,,S43C91P1,BULLNOSE UNPOLISHED,30.00,PC,4.00
6 X 12,,S36C9T1P,COVE BASE,20.00,PC,11.69
1 X 6,,SC36C9T1P,COVE BASE OUTCORNER,10.00,PC,9.28
"",,IMAGICA  - COLORS
IG95,Vision,
IG96,Cosmo,
IG97,Haze,
IG98,Midnight,
INDUSTRIAL METALS,"#",,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
10 X 13 24TRAPMS1P,,MIXED TRAPEZOID,6.00,SH,41.63
DECO,,,,,
3 X 6 36DECOA1P,,COLUMN,48.00,PC,4.58
3 X 6 36DECOB1P,,GROOVED,48.00,PC,4.58
3 X 6 36DECOC1P,,RAIL,48.00,PC,4.58
JOLLY,,,,,
1/2 X 12 S1/212J1P,,JOLLY,192.00,PC,3.75
"",INDUSTRIAL METALS  - COLORS
IM20,Stainless
IM21,Iron
IM22,Gold
INDUSTRIAL PARK,"#",,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 12 12121P6,,FIELD TILE,14.55,SF,2.87
12 X 24 12241P6,,FIELD TILE,15.60,SF,4.19
24 X 24 24241P6,,FIELD TILE,15.76,SF,4.30
FLOOR TRIM,,,,,
3 X 12 P43C91P1,,BULLNOSE,30.00,PC,2.98
6 X 12 P36C9TB1P2,,COVE BASE,22.00,PC,9.95
1 X 6 PC36C9TB1P2,,COVE BASE OUTCORNER,15.00,PC,9.95
"",INDUSTRIAL PARK  - COLORS
IP06,Natural Beige
IP07,Light Gray
IP08,Chestnut Brown
IP09,Charcoal Gray
INFINITE MIRAGE (PTS),"#",,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
12 X 12 14HEXMS1P,,HEX,8.80,SF,15.11
"",INFINITE MIRAGE (PTS)  - COLORS
IM04,Timeless Illusion
IM05,Eternal Dream
IM06,Endless Reverie
IM07,Forever Aura
INTERSTELLAR (PTS),"#",,Units/,U/M,Price
"",,,Carton,,
GLASS MOSAIC,,,,,
12-1/2 X 12-5/16 11DIAMS1P,,DIAMOND,12.77,SF,13.25
"",INTERSTELLAR (PTS)  - COLORS
IR01,Mother Of Pearl
IR02,Moonlight
IR03,Gold Rush
IR04,Blue Bayou
INVOKE,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24,,12241P,FIELD TILE,15.28,SF,3.24
6 X 24,,6241P,FIELD TILE,10.67,SF,3.47
FLOOR TRIM,,,,,,
4 X 18,,S44H91P1,BULLNOSE,10.00,PC,6.48
6 X 12,,S36C9TB1P,COVE BASE,20.00,PC,9.44
1 X 6,,SC36C9TB1P,COVE BASE OUTCORNER,10.00,PC,9.44
"",,INVOKE  - COLORS
ID01,Sheer Glow,
ID02,Mystic Way,
ID03,Copper Haze,
ID04,Evening Veil,
ION METALS #,,,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
4-1/4 X 4-1/4 441P,,FIELD TILE,90.00,PC,4.44
3 X 6 36MODBEV1P,,FIELD TILE BEVEL,48.00,PC,7.92
DECO,,,,,
1-1/2 X 6 156CR1P,,CHAIR RAIL,48.00,PC,6.84
1 X 6 161P,,LINER,72.00,PC,5.21
1/2 X 6 1/261P,,LINER,144.00,PC,2.10
1 X 6 16RP1P,,ROPE,72.00,PC,5.21
1/2 X 6 1/26RP1P,,ROPE,144.00,PC,2.10
2 X 2 221P,,ROPE,108.00,PC,2.76
4-1/4 X 4-1/4 44DECO1P,,ROPE,90.00,PC,8.99
JOLLY,,,,,
1/2 X 12 S1/212J1P,,JOLLY,192.00,PC,13.87
"",ION METALS  - COLORS
IM01,Antique Bronze
IM02,Antique Nickel
IM03,Oil Rubbed Brnz
IRONCRAFT,"#",,Units/,U/M,Price
"",,,Carton,,
FLOOR TILE,,,,,
12 X 24,12241LK,FIELD TILE LIGHT POLISHED,15.12,SF,4.46
24 X 24,24241LK,FIELD TILE LIGHT POLISHED,15.20,SF,4.58
12 X 24,12241PK,FIELD TILE UNPOLISHED,15.12,SF,3.28
24 X 24,24241PK,FIELD TILE UNPOLISHED,15.20,SF,4.05
MOSAIC,,,,,
2 X 2,22MS1P1,UNPOLISHED,10.00,SF,8.40
FLOOR TRIM,,,,,
3 X 12,P43C91L1  *1,BULLNOSE LIGHT POLISHED,30.00,PC,4.21
3 X 12,P43C91P1,BULLNOSE UNPOLISHED,30.00,PC,3.89
6 X 12,P36C9TB1P2,COVE BASE,22.00,PC,7.65
1 X 6,PC36C9TB1P2,COVE BASE OUTCORNER,15.00,PC,7.65
"",IRONCRAFT  - COLORS
IC11,Phosphor White
IC12,Casper Grey
IC13,Charcoal Grey
IC14,Rusted Bronze
IC15,Sable Black
IRONCRAFT,"#  RANDOM INTERLOCKING MOSAIC",,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
15 X 12,RANDMS1P2,RANDOM INTERLOCKING,7.00,SF,10.90
"",IRONCRAFT RANDOM INTERLOCKING MOSAIC -
"",COLORS
IC16,Phoshor Grey Blnd
IC17,Grey Black Blend
IC18,Sable Bronze Blend
JEWEL TIDE (PTS),"#",,Units/,U/M,Price
"",,,Carton,,
GLASS MOSAIC,,,,,
"3/4"" 1RANDMS1P",,RANDOM BLENDS,11.00,SH,19.39
"",JEWEL TIDE (PTS)  - COLORS
JT01,Sparkling Sand
JT02,Beach Pebble
JT03,Silver Shore
JT04,Sea Gls Shimmer
JT05,Amber Wave
JT06,Cobblestone
JT07,Bonfire
JT08,Sunset Path
KEYSTONE - COASTAL,"#",,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
RANDOM BLRANDPM1P,,BLOCK RANDOM,15.00,SF,27.34
2 X 1 21BJPM1P,,BRICK JOINT,15.00,SF,28.64
"1"" HEX HEXPM1P",,HEX,15.00,SF,27.21
1 X 1 11PM1P,,MOSAIC,15.00,SF,22.12
"",KEYSTONE - COASTAL  - COLORS
CK86,Trade Wind
CK88,Tropical Thundr
CK89,Sunset Cove
CK90,Treasure Island
CK91,Island Harvest
CK92,Mediterranean Mist
KEYSTONE BLENDS #,GROUP 1,,,Units/,U/M,Price
"",,,,Carton,,
MOSAIC,,,,,,
1 X 2 HALF HEX DK3112HEXBHMS1P,,BALANCED HEX,DK31  Arcticwht/Black,24.24,SF,5.73
1 X 1 DK0411MS1P,,BLEND,DK04  Beach Blend,24.00,SF,4.56
1 X 1 DK2111MS1P,,BLEND,DK21  Wheat Blend,24.00,SF,3.99
1 X 1 DK2211MS1P,,BLEND,DK22  Almond Blend,24.00,SF,3.99
1 X 1 DK2611MS1P,,BLEND,DK26  Maple Blend,24.00,SF,3.99
1 X 1 DK2711MS1P,,BLEND,DK27  Rye Blend,24.00,SF,3.99
1 X 1 DK28PNYRDDMMS1P,,DIAMOND PENNY ROUND,DK28  Arcticwht/Black,17.40,SF,5.73
"1"" HEX DK161HEXMS1P",,HEXAGON - WHITE/BLACK DOT,DK16  Arctic Wht/Blck,21.00,SF,6.07
"2"" HEX DK162HEXGMS1P",,HEXAGON - WHITE/BLACK DOT,DK16  Arctic Wht/Blck,20.76,SF,7.08
1 X 2 HALF HEX DK0412HEXMWMS1P,,MIRAGE WEAVE HEX,DK04  Beach Blend,17.28,SF,5.27
1 X 2 HALF HEX DK2112HEXMWMS1P,,MIRAGE WEAVE HEX,DK21  Wheat Blend,17.28,SF,5.27
1 X 2 HALF HEX DK2212HEXMWMS1P,,MIRAGE WEAVE HEX,DK22  Almond Blend,17.28,SF,5.27
1 X 2 HALF HEX DK2612HEXMWMS1P,,MIRAGE WEAVE HEX,DK26  Maple Blend,17.28,SF,5.27
1 X 2 HALF HEX DK2712HEXMWMS1P,,MIRAGE WEAVE HEX,DK27  Rye Blend,17.28,SF,5.27
1 X 2 HALF HEX DK0412HEXPWMS1P,,PINWHEEL HEX,DK04  Beach Blend,21.36,SF,5.27
1 X 2 HALF HEX DK2112HEXPWMS1P,,PINWHEEL HEX,DK21  Wheat Blend,21.36,SF,5.27
1 X 2 HALF HEX DK2212HEXPWMS1P,,PINWHEEL HEX,DK22  Almond Blend,21.36,SF,5.27
1 X 2 HALF HEX DK2612HEXPWMS1P,,PINWHEEL HEX,DK26  Maple Blend,21.36,SF,5.27
1 X 2 HALF HEX DK2712HEXPWMS1P,,PINWHEEL HEX,DK27  Rye Blend,21.36,SF,5.27
1 X 1 DK30PNYRDMS1P,,RETRO DOT PENNY ROUND,DK30  Arcticwht/Black,18.12,SF,5.73
1 X 1 DK29PNYRDRSMS1P,,ROSETTE PENNY ROUND,DK29  Arcticwht/Black,17.40,SF,5.73
1 X 2 HALF HEX DK0412HEXSRMS1P,,SHAMROCK HEX,DK04  Beach Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2112HEXSRMS1P,,SHAMROCK HEX,DK21  Wheat Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2212HEXSRMS1P,,SHAMROCK HEX,DK22  Almond Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2612HEXSRMS1P,,SHAMROCK HEX,DK26  Maple Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2712HEXSRMS1P,,SHAMROCK HEX,DK27  Rye Blend,20.76,SF,5.27
1 X 2 HALF HEX DK0412HEXTRMS1P,,TRINITY HEX,DK04  Beach Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2112HEXTRMS1P,,TRINITY HEX,DK21  Wheat Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2212HEXTRMS1P,,TRINITY HEX,DK22  Almond Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2612HEXTRMS1P,,TRINITY HEX,DK26  Maple Blend,20.76,SF,5.27
1 X 2 HALF HEX DK2712HEXTRMS1P,,TRINITY HEX,DK27  Rye Blend,20.76,SF,5.27
2 X 1 / 1 X 1 DK2021WINDMS1P,,WINDMILL,DK20  Biscuit/Blk Dot,24.00,SF,7.71
KEYSTONE BLENDS #,GROUP 2,,,Units/,U/M,Price
"",,,,Carton,,
MOSAIC,,,,,,
1 X 1 DK2311MS1P,,BLEND,DK23  Olive Blend,24.00,SF,4.50
1 X 1 DK2411MS1P,,BLEND,DK24  Berry Blend,24.00,SF,4.50
1 X 1 DK2511MS1P,,BLEND,DK25  Macaron Blend,24.00,SF,4.50
1 X 2 HALF HEX DK2312HEXMWMS1P,,MIRAGE WEAVE HEX,DK23  Olive Blend,17.28,SF,6.09
1 X 2 HALF HEX DK2412HEXMWMS1P,,MIRAGE WEAVE HEX,DK24  Berry Blend,17.28,SF,6.09
1 X 2 HALF HEX DK2512HEXMWMS1P,,MIRAGE WEAVE HEX,DK25  Macaron Blend,17.28,SF,6.09
1 X 2 HALF HEX DK2312HEXPWMS1P,,PINWHEEL HEX,DK23  Olive Blend,21.36,SF,6.09
1 X 2 HALF HEX DK2412HEXPWMS1P,,PINWHEEL HEX,DK24  Berry Blend,21.36,SF,6.09
1 X 2 HALF HEX DK2512HEXPWMS1P,,PINWHEEL HEX,DK25  Macaron Blend,21.36,SF,6.09
1 X 2 HALF HEX DK2312HEXSRMS1P,,SHAMROCK HEX,DK23  Olive Blend,20.76,SF,6.09
1 X 2 HALF HEX DK2412HEXSRMS1P,,SHAMROCK HEX,DK24  Berry Blend,20.76,SF,6.09
1 X 2 HALF HEX DK2512HEXSRMS1P,,SHAMROCK HEX,DK25  Macaron Blend,20.76,SF,6.09
1 X 2 HALF HEX DK2312HEXTRMS1P,,TRINITY HEX,DK23  Olive Blend,20.76,SF,6.09
1 X 2 HALF HEX DK2412HEXTRMS1P,,TRINITY HEX,DK24  Berry Blend,20.76,SF,6.09
1 X 2 HALF HEX DK2512HEXTRMS1P,,TRINITY HEX,DK25  Macaron Blend,20.76,SF,6.09
KEYSTONE PERMATONE/PERMABRITE #,PATTERNS AND BORDERS,,Units/,U/M,Price
"",,,Carton,,
UNGLAZED ABRASIVE,,,,,
"4"" OR 5"" MB4C/MB5  BUILT-UP BASE - CUSTOM OR RAND",,,108.00,LF,11.19
"5"" MB5A/MB5B  BUILT-UP BASE - CUSTOM OR RAND",,,108.00,LF,9.36
1 X 1 - 2 X 2 PATTERN  COMBINATION,,,24.00,SF,7.54
1 X 1 RANDOM  RANDOM BLEND,,,24.00,SF,5.67
2 X 2 RANDOM  RANDOM BLEND,,,24.00,SF,5.67
1 X 1 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,7.54
2 X 2 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,7.54
UNGLAZED COLORS GROUPS 1-3,,,,,
"4"" OR 5"" MB4C/MB5  BUILT-UP BASE - CUSTOM OR RAND",,,108.00,LF,8.60
"5"" MB5A/MB5B  BUILT-UP BASE - CUSTOM OR RAND",,,108.00,LF,8.75
1 X 1 - 2 X 2 PATTERN  COMBINATION,,,24.00,SF,6.74
2 X 1 OR 2 X 1 - 1 X 1 PATTERN  COMBINATION,,,24.00,SF,9.22
"1"" HEX PATTERN  HEXAGON SP/CUSTOM",,,21.00,SF,6.59
1 X 1 RANDOM  RANDOM BLEND,,,24.00,SF,4.83
2 X 2 RANDOM  RANDOM BLEND,,,24.00,SF,4.83
"1"" OR 2"" 812,832,862,886,813,833  RUNNERS - CUSTOM OR RANDOM",,,84.00,LF,3.12
1 X 1 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,6.74
2 X 2 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,6.74
1 X 2 C701  SWIMMING POOL NOSING - CUSTOM,,,50.00,LF,11.36
UNGLAZED GROUP 4 50% OR MORE,,,,,
"4"" OR 5"" MB4C/MB5  BUILT-UP BASE - CUSTOM OR RAND",,,108.00,LF,12.06
1 X 1 - 2 X 2 PATTERN  COMBINATION,,,24.00,SF,8.57
"1"" HEX PATTERN  HEXAGON SP/CUSTOM",,,21.00,SF,9.68
1 X 1 RANDOM  RANDOM BLEND,,,24.00,SF,6.64
2 X 2 RANDOM  RANDOM BLEND,,,24.00,SF,6.64
"1"" OR 2"" 812,832,862,886,813,833  RUNNERS - CUSTOM OR RANDOM",,,108.00,LF,5.60
1 X 1 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,8.57
2 X 2 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,8.57
1 X 2 C701  SWIMMING POOL NOSING - CUSTOM,,,50.00,LF,17.08
UNGLAZED GROUP 4 < 50%,,,,,
"4"" OR 5"" MB4C/MB5  BUILT-UP BASE - CUSTOM OR RAND",,,108.00,LF,11.62
1 X 1 - 2 X 2 PATTERN  COMBINATION,,,24.00,SF,7.95
"1"" HEX PATTERN  HEXAGON SP/CUSTOM",,,21.00,SF,7.75
1 X 1 RANDOM  RANDOM BLEND,,,24.00,SF,6.11
2 X 2 RANDOM  RANDOM BLEND,,,24.00,SF,6.11
"1"" OR 2"" 812,832,862,886,813,833  RUNNERS - CUSTOM OR RANDOM",,,108.00,LF,5.16
1 X 1 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,7.95
2 X 2 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,7.95
1 X 2 C701  SWIMMING POOL NOSING - CUSTOM,,,50.00,LF,16.27
UNGLAZED RED 22%-49%,,,,,
1 X 1 - 2 X 2 PATTERN  COMBINATION,,,24.00,SF,20.95
1 X 1 PATTERN  RANDOM BLEND,,,24.00,SF,20.95
2 X 2 RANDOM  RANDOM BLEND,,,24.00,SF,20.95
1 X 1 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,20.95
2 X 2 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,20.95
UNGLAZED RED 3%-21%,,,,,
1 X 1 - 2 X 2 PATTERN  COMBINATION,,,24.00,SF,10.06
1 X 1 PATTERN  RANDOM BLEND,,,24.00,SF,10.06
2 X 2 RANDOM  RANDOM BLEND,,,24.00,SF,10.06
1 X 1 PATTERN  SP/SB/CUSTOM/STRIPES,,,24.00,SF,10.06
